Time 1-10.1.2.2-10.1.1.2 Aggregate-Flow
13.550000 0.040196 0.040196
13.560000 0.040196 0.040196
13.570000 0.040195 0.040195
13.580000 0.040194 0.040194
13.590000 0.040196 0.040196
13.600000 0.040196 0.040196
13.610000 0.040199 0.040199
13.620000 0.040196 0.040196
13.630000 0.040197 0.040197
13.640000 0.040196 0.040196
13.650000 0.040195 0.040195
13.660000 0.040196 0.040196
13.670000 0.040195 0.040195
13.680000 0.040194 0.040194
13.690000 0.040196 0.040196
13.700000 0.040197 0.040197
13.710000 0.040197 0.040197
13.720000 0.040199 0.040199
13.730000 0.040198 0.040198
13.740000 0.040197 0.040197
13.750000 0.040197 0.040197
13.760000 0.040196 0.040196
13.770000 0.040196 0.040196
13.780000 0.040195 0.040195
13.790000 0.040197 0.040197
13.800000 0.040195 0.040195
13.810000 0.040192 0.040192
13.820000 0.040195 0.040195
13.830000 0.040196 0.040196
13.840000 0.040195 0.040195
13.850000 0.040196 0.040196
13.860000 0.040194 0.040194
13.870000 0.040194 0.040194
13.880000 0.040195 0.040195
13.890000 0.040195 0.040195
13.900000 0.040196 0.040196
13.910000 0.040195 0.040195
13.920000 0.040196 0.040196
13.930000 0.040197 0.040197
13.940000 0.040194 0.040194
13.950000 0.040195 0.040195
13.960000 0.040197 0.040197
13.970000 0.040195 0.040195
13.980000 0.040194 0.040194
13.990000 0.040197 0.040197
14.000000 0.040194 0.040194
14.010000 0.040193 0.040193
14.020000 0.040194 0.040194
14.030000 0.040198 0.040198
14.040000 0.040193 0.040193
14.050000 0.040195 0.040195
14.060000 0.040196 0.040196
14.070000 0.040194 0.040194
14.080000 0.040196 0.040196
14.090000 0.040196 0.040196
14.100000 0.040192 0.040192
14.110000 0.040194 0.040194
14.120000 0.040197 0.040197
14.130000 0.040194 0.040194
14.140000 0.040192 0.040192
14.150000 0.040196 0.040196
14.160000 0.040193 0.040193
14.170000 0.040193 0.040193
14.180000 0.040193 0.040193
14.190000 0.040194 0.040194
14.200000 0.040191 0.040191
14.210000 0.040195 0.040195
14.220000 0.040196 0.040196
14.230000 0.040195 0.040195
14.240000 0.040195 0.040195
14.250000 0.040195 0.040195
14.260000 0.040191 0.040191
14.270000 0.040196 0.040196
14.280000 0.040196 0.040196
14.290000 0.040196 0.040196
14.300000 0.040192 0.040192
14.310000 0.040193 0.040193
14.320000 0.040204 0.040204
14.330000 0.040204 0.040204
14.340000 0.040203 0.040203
14.350000 0.040207 0.040207
14.360000 0.040208 0.040208
14.370000 0.040207 0.040207
14.380000 0.040204 0.040204
14.390000 0.040209 0.040209
14.400000 0.040207 0.040207
14.410000 0.040194 0.040194
14.420000 0.040194 0.040194
14.430000 0.040193 0.040193
14.440000 0.040193 0.040193
14.450000 0.040196 0.040196
14.460000 0.040195 0.040195
14.470000 0.040192 0.040192
14.480000 0.040194 0.040194
14.490000 0.040192 0.040192
14.500000 0.040195 0.040195
14.510000 0.040198 0.040198
14.520000 0.040194 0.040194
14.530000 0.040194 0.040194
14.540000 0.040195 0.040195
14.550000 0.040194 0.040194
14.560000 0.040192 0.040192
14.570000 0.040193 0.040193
14.580000 0.040195 0.040195
14.590000 0.040191 0.040191
14.600000 0.040197 0.040197
14.610000 0.040193 0.040193
14.620000 0.040195 0.040195
14.630000 0.040193 0.040193
14.640000 0.040193 0.040193
14.650000 0.040195 0.040195
14.660000 0.040196 0.040196
14.670000 0.040194 0.040194
14.680000 0.040195 0.040195
14.690000 0.040192 0.040192
14.700000 0.040195 0.040195
14.710000 0.040193 0.040193
14.720000 0.040193 0.040193
14.730000 0.040193 0.040193
14.740000 0.040194 0.040194
14.750000 0.040194 0.040194
14.760000 0.040192 0.040192
14.770000 0.040195 0.040195
14.780000 0.040195 0.040195
14.790000 0.040193 0.040193
14.800000 0.040192 0.040192
14.810000 0.040193 0.040193
14.820000 0.040194 0.040194
14.830000 0.040193 0.040193
14.840000 0.040191 0.040191
14.850000 0.040193 0.040193
14.860000 0.040194 0.040194
14.870000 0.040193 0.040193
14.880000 0.040192 0.040192
14.890000 0.040193 0.040193
14.900000 0.040192 0.040192
14.910000 0.040193 0.040193
14.920000 0.040189 0.040189
14.930000 0.040191 0.040191
14.940000 0.040194 0.040194
14.950000 0.040193 0.040193
14.960000 0.040192 0.040192
14.970000 0.040194 0.040194
14.980000 0.040195 0.040195
14.990000 0.040191 0.040191
15.000000 0.040191 0.040191
15.010000 0.040193 0.040193
15.020000 0.040191 0.040191
15.030000 0.040197 0.040197
15.040000 0.040192 0.040192
15.050000 0.040191 0.040191
15.060000 0.040189 0.040189
15.070000 0.040192 0.040192
15.080000 0.040193 0.040193
15.090000 0.040192 0.040192
15.100000 0.040192 0.040192
15.110000 0.040191 0.040191
15.120000 0.040193 0.040193
15.130000 0.040193 0.040193
15.140000 0.040192 0.040192
15.150000 0.040192 0.040192
15.160000 0.040194 0.040194
15.170000 0.040194 0.040194
15.180000 0.040193 0.040193
15.190000 0.040195 0.040195
15.200000 0.040192 0.040192
15.210000 0.040193 0.040193
15.220000 0.040192 0.040192
15.230000 0.040192 0.040192
15.240000 0.040192 0.040192
15.250000 0.040192 0.040192
15.260000 0.040192 0.040192
15.270000 0.040191 0.040191
15.280000 0.040191 0.040191
15.290000 0.040191 0.040191
15.300000 0.040192 0.040192
15.310000 0.040190 0.040190
15.320000 0.040191 0.040191
15.330000 0.040192 0.040192
15.340000 0.040189 0.040189
15.350000 0.040191 0.040191
15.360000 0.040189 0.040189
15.370000 0.040193 0.040193
15.380000 0.040192 0.040192
15.390000 0.040193 0.040193
15.400000 0.040190 0.040190
15.410000 0.040195 0.040195
15.420000 0.040194 0.040194
15.430000 0.040192 0.040192
15.440000 0.040191 0.040191
15.450000 0.040193 0.040193
15.460000 0.040192 0.040192
15.470000 0.040192 0.040192
15.480000 0.040191 0.040191
15.490000 0.040191 0.040191
15.500000 0.040191 0.040191
15.510000 0.040192 0.040192
15.520000 0.040193 0.040193
15.530000 0.040191 0.040191
15.540000 0.040193 0.040193
15.550000 0.040194 0.040194
15.560000 0.040190 0.040190
15.570000 0.040190 0.040190
15.580000 0.040191 0.040191
15.590000 0.040194 0.040194
15.600000 0.040192 0.040192
15.610000 0.040192 0.040192
15.620000 0.040192 0.040192
15.630000 0.040192 0.040192
15.640000 0.040190 0.040190
15.650000 0.040192 0.040192
15.660000 0.040192 0.040192
15.670000 0.040193 0.040193
15.680000 0.040190 0.040190
15.690000 0.040190 0.040190
15.700000 0.040192 0.040192
15.710000 0.040191 0.040191
15.720000 0.040193 0.040193
15.730000 0.040193 0.040193
15.740000 0.040189 0.040189
15.750000 0.040191 0.040191
15.760000 0.040192 0.040192
15.770000 0.040191 0.040191
15.780000 0.040190 0.040190
15.790000 0.040190 0.040190
15.800000 0.040191 0.040191
15.810000 0.040190 0.040190
15.820000 0.040193 0.040193
15.830000 0.040191 0.040191
15.840000 0.040188 0.040188
15.850000 0.040192 0.040192
15.860000 0.040191 0.040191
15.870000 0.040190 0.040190
15.880000 0.040190 0.040190
15.890000 0.040191 0.040191
15.900000 0.040190 0.040190
15.910000 0.040191 0.040191
15.920000 0.040193 0.040193
15.930000 0.040189 0.040189
15.940000 0.040191 0.040191
15.950000 0.040191 0.040191
15.960000 0.040191 0.040191
15.970000 0.040191 0.040191
15.980000 0.040192 0.040192
15.990000 0.040191 0.040191
16.000000 0.040189 0.040189
16.010000 0.040192 0.040192
16.020000 0.040188 0.040188
16.030000 0.040187 0.040187
16.040000 0.040189 0.040189
16.050000 0.040191 0.040191
16.060000 0.040189 0.040189
16.070000 0.040190 0.040190
16.080000 0.040190 0.040190
16.090000 0.040188 0.040188
16.100000 0.040189 0.040189
16.110000 0.040188 0.040188
16.120000 0.040189 0.040189
16.130000 0.040188 0.040188
16.140000 0.040189 0.040189
16.150000 0.040188 0.040188
16.160000 0.040187 0.040187
16.170000 0.040186 0.040186
16.180000 0.040187 0.040187
16.190000 0.040190 0.040190
16.200000 0.040188 0.040188
16.210000 0.040187 0.040187
16.220000 0.040189 0.040189
16.230000 0.040190 0.040190
16.240000 0.040189 0.040189
16.250000 0.040188 0.040188
16.260000 0.040191 0.040191
16.270000 0.040189 0.040189
16.280000 0.040189 0.040189
16.290000 0.040188 0.040188
16.300000 0.040188 0.040188
16.310000 0.040189 0.040189
16.320000 0.040190 0.040190
16.330000 0.040194 0.040194
16.340000 0.040200 0.040200
16.350000 0.040194 0.040194
16.360000 0.040193 0.040193
16.370000 0.040193 0.040193
16.380000 0.040188 0.040188
16.390000 0.040180 0.040180
16.400000 0.040175 0.040175
16.410000 0.040163 0.040163
16.420000 0.040152 0.040152
16.430000 0.040169 0.040169
16.440000 0.040175 0.040175
16.450000 0.040172 0.040172
16.460000 0.040180 0.040180
16.470000 0.040177 0.040177
16.480000 0.040177 0.040177
16.490000 0.040165 0.040165
16.500000 0.040178 0.040178
16.510000 0.040165 0.040165
16.520000 0.040177 0.040177
16.530000 0.040175 0.040175
16.540000 0.040177 0.040177
16.550000 0.040165 0.040165
16.560000 0.040176 0.040176
16.570000 0.040174 0.040174
16.580000 0.040180 0.040180
16.590000 0.040172 0.040172
16.600000 0.040175 0.040175
16.610000 0.040182 0.040182
16.620000 0.040177 0.040177
16.630000 0.040175 0.040175
16.640000 0.040173 0.040173
16.650000 0.040170 0.040170
16.660000 0.040161 0.040161
16.670000 0.040150 0.040150
16.680000 0.040170 0.040170
16.690000 0.040177 0.040177
16.700000 0.040164 0.040164
16.710000 0.040173 0.040173
16.720000 0.040172 0.040172
16.730000 0.040172 0.040172
16.740000 0.040166 0.040166
16.750000 0.040177 0.040177
16.760000 0.040189 0.040189
16.770000 0.040190 0.040190
16.780000 0.040185 0.040185
16.790000 0.040191 0.040191
16.800000 0.040185 0.040185
16.810000 0.040191 0.040191
16.820000 0.040188 0.040188
16.830000 0.040188 0.040188
16.840000 0.040188 0.040188
16.850000 0.040189 0.040189
16.860000 0.040189 0.040189
16.870000 0.040186 0.040186
16.880000 0.040187 0.040187
16.890000 0.040190 0.040190
16.900000 0.040187 0.040187
16.910000 0.040186 0.040186
16.920000 0.040187 0.040187
16.930000 0.040189 0.040189
16.940000 0.040187 0.040187
16.950000 0.040188 0.040188
16.960000 0.040188 0.040188
16.970000 0.040187 0.040187
16.980000 0.040185 0.040185
16.990000 0.040187 0.040187
17.000000 0.040186 0.040186
17.010000 0.040187 0.040187
17.020000 0.040190 0.040190
17.030000 0.040188 0.040188
17.040000 0.040188 0.040188
17.050000 0.040185 0.040185
17.060000 0.040187 0.040187
17.070000 0.040191 0.040191
17.080000 0.040190 0.040190
17.090000 0.040186 0.040186
17.100000 0.040188 0.040188
17.110000 0.040186 0.040186
17.120000 0.040187 0.040187
17.130000 0.040190 0.040190
17.140000 0.040189 0.040189
17.150000 0.040184 0.040184
17.160000 0.040188 0.040188
17.170000 0.040187 0.040187
17.180000 0.040189 0.040189
17.190000 0.040188 0.040188
17.200000 0.040189 0.040189
17.210000 0.040184 0.040184
17.220000 0.040189 0.040189
17.230000 0.040189 0.040189
17.240000 0.040186 0.040186
17.250000 0.040188 0.040188
17.260000 0.040190 0.040190
17.270000 0.040188 0.040188
17.280000 0.040189 0.040189
17.290000 0.040188 0.040188
17.300000 0.040187 0.040187
17.310000 0.040187 0.040187
17.320000 0.040184 0.040184
17.330000 0.040203 0.040203
17.340000 0.040200 0.040200
17.350000 0.040200 0.040200
17.360000 0.040201 0.040201
17.370000 0.040202 0.040202
17.380000 0.040194 0.040194
17.390000 0.040187 0.040187
17.400000 0.040188 0.040188
17.410000 0.040190 0.040190
17.420000 0.040186 0.040186
17.430000 0.040186 0.040186
17.440000 0.040187 0.040187
17.450000 0.040189 0.040189
17.460000 0.040187 0.040187
17.470000 0.040186 0.040186
17.480000 0.040187 0.040187
17.490000 0.040186 0.040186
17.500000 0.040191 0.040191
17.510000 0.040189 0.040189
17.520000 0.040189 0.040189
17.530000 0.040188 0.040188
17.540000 0.040191 0.040191
17.550000 0.040187 0.040187
17.560000 0.040189 0.040189
17.570000 0.040190 0.040190
17.580000 0.040188 0.040188
17.590000 0.040187 0.040187
17.600000 0.040189 0.040189
17.610000 0.040187 0.040187
17.620000 0.040187 0.040187
17.630000 0.040188 0.040188
17.640000 0.040187 0.040187
17.650000 0.040190 0.040190
17.660000 0.040190 0.040190
17.670000 0.040189 0.040189
17.680000 0.040188 0.040188
17.690000 0.040185 0.040185
17.700000 0.040189 0.040189
17.710000 0.040188 0.040188
17.720000 0.040187 0.040187
17.730000 0.040187 0.040187
17.740000 0.040188 0.040188
17.750000 0.040186 0.040186
17.760000 0.040188 0.040188
17.770000 0.040187 0.040187
17.780000 0.040187 0.040187
17.790000 0.040186 0.040186
17.800000 0.040189 0.040189
17.810000 0.040187 0.040187
17.820000 0.040186 0.040186
17.830000 0.040186 0.040186
17.840000 0.040187 0.040187
17.850000 0.040186 0.040186
17.860000 0.040190 0.040190
17.870000 0.040186 0.040186
17.880000 0.040186 0.040186
17.890000 0.040189 0.040189
17.900000 0.040189 0.040189
17.910000 0.040189 0.040189
17.920000 0.040188 0.040188
17.930000 0.040187 0.040187
17.940000 0.040186 0.040186
17.950000 0.040188 0.040188
17.960000 0.040188 0.040188
17.970000 0.040190 0.040190
17.980000 0.040188 0.040188
17.990000 0.040189 0.040189
18.000000 0.040188 0.040188
18.010000 0.040190 0.040190
18.020000 0.040189 0.040189
18.030000 0.040191 0.040191
18.040000 0.040189 0.040189
18.050000 0.040189 0.040189
18.060000 0.040186 0.040186
18.070000 0.040191 0.040191
18.080000 0.040186 0.040186
18.090000 0.040186 0.040186
18.100000 0.040186 0.040186
18.110000 0.040188 0.040188
18.120000 0.040186 0.040186
18.130000 0.040191 0.040191
18.140000 0.040187 0.040187
18.150000 0.040184 0.040184
18.160000 0.040188 0.040188
18.170000 0.040187 0.040187
18.180000 0.040186 0.040186
18.190000 0.040188 0.040188
18.200000 0.040187 0.040187
18.210000 0.040186 0.040186
18.220000 0.040188 0.040188
18.230000 0.040189 0.040189
18.240000 0.040188 0.040188
18.250000 0.040188 0.040188
18.260000 0.040188 0.040188
18.270000 0.040189 0.040189
18.280000 0.040188 0.040188
18.290000 0.040187 0.040187
18.300000 0.040187 0.040187
18.310000 0.040186 0.040186
18.320000 0.040197 0.040197
18.330000 0.040187 0.040187
18.340000 0.040187 0.040187
18.350000 0.040190 0.040190
18.360000 0.040188 0.040188
18.370000 0.040187 0.040187
18.380000 0.040191 0.040191
18.390000 0.040188 0.040188
18.400000 0.040187 0.040187
18.410000 0.040189 0.040189
18.420000 0.040189 0.040189
18.430000 0.040185 0.040185
18.440000 0.040188 0.040188
18.450000 0.040191 0.040191
18.460000 0.040189 0.040189
18.470000 0.040188 0.040188
18.480000 0.040188 0.040188
18.490000 0.040187 0.040187
18.500000 0.040188 0.040188
18.510000 0.040188 0.040188
18.520000 0.040187 0.040187
18.530000 0.040190 0.040190
18.540000 0.040188 0.040188
18.550000 0.040187 0.040187
18.560000 0.040189 0.040189
18.570000 0.040188 0.040188
18.580000 0.040188 0.040188
18.590000 0.040189 0.040189
18.600000 0.040189 0.040189
18.610000 0.040189 0.040189
18.620000 0.040187 0.040187
18.630000 0.040187 0.040187
18.640000 0.040189 0.040189
18.650000 0.040188 0.040188
18.660000 0.040190 0.040190
18.670000 0.040188 0.040188
18.680000 0.040186 0.040186
18.690000 0.040188 0.040188
18.700000 0.040191 0.040191
18.710000 0.040186 0.040186
18.720000 0.040190 0.040190
18.730000 0.040190 0.040190
18.740000 0.040188 0.040188
18.750000 0.040187 0.040187
18.760000 0.040187 0.040187
18.770000 0.040187 0.040187
18.780000 0.040187 0.040187
18.790000 0.040187 0.040187
18.800000 0.040186 0.040186
18.810000 0.040188 0.040188
18.820000 0.040189 0.040189
18.830000 0.040191 0.040191
18.840000 0.040188 0.040188
18.850000 0.040187 0.040187
18.860000 0.040190 0.040190
18.870000 0.040189 0.040189
18.880000 0.040187 0.040187
18.890000 0.040188 0.040188
18.900000 0.040187 0.040187
18.910000 0.040189 0.040189
18.920000 0.040186 0.040186
18.930000 0.040199 0.040199
18.940000 0.040202 0.040202
18.950000 0.040200 0.040200
18.960000 0.040203 0.040203
18.970000 0.040200 0.040200
18.980000 0.040201 0.040201
18.990000 0.040200 0.040200
19.000000 0.040198 0.040198
19.010000 0.040198 0.040198
19.020000 0.040202 0.040202
19.030000 0.040202 0.040202
19.040000 0.040198 0.040198
19.050000 0.040202 0.040202
19.060000 0.040204 0.040204
19.070000 0.040202 0.040202
19.080000 0.040195 0.040195
19.090000 0.040192 0.040192
19.100000 0.040190 0.040190
19.110000 0.040188 0.040188
19.120000 0.040187 0.040187
19.130000 0.040188 0.040188
19.140000 0.040187 0.040187
19.150000 0.040189 0.040189
19.160000 0.040187 0.040187
19.170000 0.040188 0.040188
19.180000 0.040190 0.040190
19.190000 0.040185 0.040185
19.200000 0.040190 0.040190
19.210000 0.040187 0.040187
19.220000 0.040189 0.040189
19.230000 0.040188 0.040188
19.240000 0.040188 0.040188
19.250000 0.040188 0.040188
19.260000 0.040189 0.040189
19.270000 0.040191 0.040191
19.280000 0.040188 0.040188
19.290000 0.040187 0.040187
19.300000 0.040187 0.040187
19.310000 0.040190 0.040190
19.320000 0.040188 0.040188
19.330000 0.040188 0.040188
19.340000 0.040188 0.040188
19.350000 0.040187 0.040187
19.360000 0.040187 0.040187
19.370000 0.040188 0.040188
19.380000 0.040189 0.040189
19.390000 0.040191 0.040191
19.400000 0.040187 0.040187
19.410000 0.040188 0.040188
19.420000 0.040187 0.040187
19.430000 0.040185 0.040185
19.440000 0.040188 0.040188
19.450000 0.040188 0.040188
19.460000 0.040190 0.040190
19.470000 0.040189 0.040189
19.480000 0.040186 0.040186
19.490000 0.040189 0.040189
19.500000 0.040190 0.040190
19.510000 0.040191 0.040191
19.520000 0.040190 0.040190
19.530000 0.040190 0.040190
19.540000 0.040190 0.040190
19.550000 0.040188 0.040188
19.560000 0.040188 0.040188
19.570000 0.040188 0.040188
19.580000 0.040188 0.040188
19.590000 0.040188 0.040188
19.600000 0.040191 0.040191
19.610000 0.040187 0.040187
19.620000 0.040191 0.040191
19.630000 0.040190 0.040190
19.640000 0.040185 0.040185
19.650000 0.040191 0.040191
19.660000 0.040186 0.040186
19.670000 0.040188 0.040188
19.680000 0.040186 0.040186
19.690000 0.040186 0.040186
19.700000 0.040188 0.040188
19.710000 0.040189 0.040189
19.720000 0.040190 0.040190
19.730000 0.040187 0.040187
19.740000 0.040187 0.040187
19.750000 0.040189 0.040189
19.760000 0.040190 0.040190
19.770000 0.040191 0.040191
19.780000 0.040188 0.040188
19.790000 0.040189 0.040189
19.800000 0.040188 0.040188
19.810000 0.040187 0.040187
19.820000 0.040188 0.040188
19.830000 0.040187 0.040187
19.840000 0.040189 0.040189
19.850000 0.040188 0.040188
19.860000 0.040190 0.040190
19.870000 0.040189 0.040189
19.880000 0.040190 0.040190
19.890000 0.040185 0.040185
19.900000 0.040190 0.040190
19.910000 0.040190 0.040190
19.920000 0.040189 0.040189
19.930000 0.040190 0.040190
19.940000 0.040188 0.040188
19.950000 0.040191 0.040191
19.960000 0.040186 0.040186
19.970000 0.040190 0.040190
19.980000 0.040190 0.040190
19.990000 0.040191 0.040191
20.000000 0.040190 0.040190
20.010000 0.040188 0.040188
20.020000 0.040185 0.040185
20.030000 0.040188 0.040188
20.040000 0.040191 0.040191
20.050000 0.040190 0.040190
20.060000 0.040190 0.040190
20.070000 0.040189 0.040189
20.080000 0.040187 0.040187
20.090000 0.040191 0.040191
20.100000 0.040188 0.040188
20.110000 0.040190 0.040190
20.120000 0.040188 0.040188
20.130000 0.040189 0.040189
20.140000 0.040187 0.040187
20.150000 0.040189 0.040189
20.160000 0.040190 0.040190
20.170000 0.040189 0.040189
20.180000 0.040192 0.040192
20.190000 0.040190 0.040190
20.200000 0.040191 0.040191
20.210000 0.040190 0.040190
20.220000 0.040189 0.040189
20.230000 0.040189 0.040189
20.240000 0.040192 0.040192
20.250000 0.040189 0.040189
20.260000 0.040189 0.040189
20.270000 0.040189 0.040189
20.280000 0.040187 0.040187
20.290000 0.040190 0.040190
20.300000 0.040189 0.040189
20.310000 0.040189 0.040189
20.320000 0.040189 0.040189
20.330000 0.040250 0.040250
20.340000 0.040191 0.040191
20.350000 0.040190 0.040190
20.360000 0.040190 0.040190
20.370000 0.040192 0.040192
20.380000 0.040188 0.040188
20.390000 0.040192 0.040192
20.400000 0.040190 0.040190
20.410000 0.040195 0.040195
20.420000 0.040189 0.040189
20.430000 0.040189 0.040189
20.440000 0.040192 0.040192
20.450000 0.040189 0.040189
20.460000 0.040188 0.040188
20.470000 0.040188 0.040188
20.480000 0.040190 0.040190
20.490000 0.040186 0.040186
20.500000 0.040188 0.040188
20.510000 0.040186 0.040186
20.520000 0.040189 0.040189
20.530000 0.040190 0.040190
20.540000 0.040192 0.040192
20.550000 0.040189 0.040189
20.560000 0.040189 0.040189
20.570000 0.040187 0.040187
20.580000 0.040188 0.040188
20.590000 0.040190 0.040190
20.600000 0.040190 0.040190
20.610000 0.040190 0.040190
20.620000 0.040190 0.040190
20.630000 0.040192 0.040192
20.640000 0.040190 0.040190
20.650000 0.040190 0.040190
20.660000 0.040189 0.040189
20.670000 0.040190 0.040190
20.680000 0.040188 0.040188
20.690000 0.040189 0.040189
20.700000 0.040190 0.040190
20.710000 0.040186 0.040186
20.720000 0.040189 0.040189
20.730000 0.040192 0.040192
20.740000 0.040190 0.040190
20.750000 0.040191 0.040191
20.760000 0.040187 0.040187
20.770000 0.040191 0.040191
20.780000 0.040192 0.040192
20.790000 0.040191 0.040191
20.800000 0.040189 0.040189
20.810000 0.040189 0.040189
20.820000 0.040190 0.040190
20.830000 0.040190 0.040190
20.840000 0.040186 0.040186
20.850000 0.040192 0.040192
20.860000 0.040193 0.040193
20.870000 0.040190 0.040190
20.880000 0.040188 0.040188
20.890000 0.040193 0.040193
20.900000 0.040190 0.040190
20.910000 0.040186 0.040186
20.920000 0.040195 0.040195
20.930000 0.040189 0.040189
20.940000 0.040191 0.040191
20.950000 0.040192 0.040192
20.960000 0.040189 0.040189
20.970000 0.040190 0.040190
20.980000 0.040192 0.040192
20.990000 0.040187 0.040187
21.000000 0.040189 0.040189
21.010000 0.040188 0.040188
21.020000 0.040192 0.040192
21.030000 0.040188 0.040188
21.040000 0.040194 0.040194
21.050000 0.040191 0.040191
21.060000 0.040194 0.040194
21.070000 0.040190 0.040190
21.080000 0.040192 0.040192
21.090000 0.040188 0.040188
21.100000 0.040190 0.040190
21.110000 0.040189 0.040189
21.120000 0.040189 0.040189
21.130000 0.040191 0.040191
21.140000 0.040187 0.040187
21.150000 0.040192 0.040192
21.160000 0.040188 0.040188
21.170000 0.040189 0.040189
21.180000 0.040193 0.040193
21.190000 0.040190 0.040190
21.200000 0.040192 0.040192
21.210000 0.040189 0.040189
21.220000 0.040189 0.040189
21.230000 0.040190 0.040190
21.240000 0.040190 0.040190
21.250000 0.040189 0.040189
21.260000 0.040191 0.040191
21.270000 0.040189 0.040189
21.280000 0.040188 0.040188
21.290000 0.040190 0.040190
21.300000 0.040191 0.040191
21.310000 0.040187 0.040187
21.320000 0.040191 0.040191
21.330000 0.040190 0.040190
21.340000 0.040190 0.040190
21.350000 0.040189 0.040189
21.360000 0.040189 0.040189
21.370000 0.040190 0.040190
21.380000 0.040193 0.040193
21.390000 0.040190 0.040190
21.400000 0.040190 0.040190
21.410000 0.040191 0.040191
21.420000 0.040190 0.040190
21.430000 0.040187 0.040187
21.440000 0.040191 0.040191
21.450000 0.040189 0.040189
21.460000 0.040188 0.040188
21.470000 0.040188 0.040188
21.480000 0.040192 0.040192
21.490000 0.040190 0.040190
21.500000 0.040188 0.040188
21.510000 0.040190 0.040190
21.520000 0.040190 0.040190
21.530000 0.040189 0.040189
21.540000 0.040190 0.040190
21.550000 0.040193 0.040193
21.560000 0.040193 0.040193
21.570000 0.040191 0.040191
21.580000 0.040190 0.040190
21.590000 0.040192 0.040192
21.600000 0.040190 0.040190
21.610000 0.040191 0.040191
21.620000 0.040190 0.040190
21.630000 0.040189 0.040189
21.640000 0.040191 0.040191
21.650000 0.040193 0.040193
21.660000 0.040191 0.040191
21.670000 0.040190 0.040190
21.680000 0.040192 0.040192
21.690000 0.040189 0.040189
21.700000 0.040190 0.040190
21.710000 0.040189 0.040189
21.720000 0.040188 0.040188
21.730000 0.040190 0.040190
21.740000 0.040190 0.040190
21.750000 0.040189 0.040189
21.760000 0.040190 0.040190
21.770000 0.040191 0.040191
21.780000 0.040191 0.040191
21.790000 0.040189 0.040189
21.800000 0.040191 0.040191
21.810000 0.040190 0.040190
21.820000 0.040190 0.040190
21.830000 0.040188 0.040188
21.840000 0.040191 0.040191
21.850000 0.040187 0.040187
21.860000 0.040191 0.040191
21.870000 0.040194 0.040194
21.880000 0.040190 0.040190
21.890000 0.040187 0.040187
21.900000 0.040192 0.040192
21.910000 0.040192 0.040192
21.920000 0.040188 0.040188
21.930000 0.040192 0.040192
21.940000 0.040188 0.040188
21.950000 0.040191 0.040191
21.960000 0.040190 0.040190
21.970000 0.040192 0.040192
21.980000 0.040191 0.040191
21.990000 0.040189 0.040189
22.000000 0.040190 0.040190
22.010000 0.040193 0.040193
22.020000 0.040190 0.040190
22.030000 0.040190 0.040190
22.040000 0.040192 0.040192
22.050000 0.040190 0.040190
22.060000 0.040190 0.040190
22.070000 0.040191 0.040191
22.080000 0.040191 0.040191
22.090000 0.040192 0.040192
22.100000 0.040190 0.040190
22.110000 0.040190 0.040190
22.120000 0.040192 0.040192
22.130000 0.040188 0.040188
22.140000 0.040190 0.040190
22.150000 0.040190 0.040190
22.160000 0.040188 0.040188
22.170000 0.040192 0.040192
22.180000 0.040191 0.040191
22.190000 0.040192 0.040192
22.200000 0.040190 0.040190
22.210000 0.040193 0.040193
22.220000 0.040192 0.040192
22.230000 0.040190 0.040190
22.240000 0.040189 0.040189
22.250000 0.040193 0.040193
22.260000 0.040191 0.040191
22.270000 0.040190 0.040190
22.280000 0.040190 0.040190
22.290000 0.040192 0.040192
22.300000 0.040192 0.040192
22.310000 0.040191 0.040191
22.320000 0.040207 0.040207
22.330000 0.040203 0.040203
22.340000 0.040205 0.040205
22.350000 0.040203 0.040203
22.360000 0.040202 0.040202
22.370000 0.040203 0.040203
22.380000 0.040205 0.040205
22.390000 0.040198 0.040198
22.400000 0.040205 0.040205
22.410000 0.040193 0.040193
22.420000 0.040190 0.040190
22.430000 0.040191 0.040191
22.440000 0.040192 0.040192
22.450000 0.040192 0.040192
22.460000 0.040192 0.040192
22.470000 0.040192 0.040192
22.480000 0.040192 0.040192
22.490000 0.040191 0.040191
22.500000 0.040188 0.040188
22.510000 0.040191 0.040191
22.520000 0.040190 0.040190
22.530000 0.040193 0.040193
22.540000 0.040187 0.040187
22.550000 0.040190 0.040190
22.560000 0.040190 0.040190
22.570000 0.040192 0.040192
22.580000 0.040191 0.040191
22.590000 0.040192 0.040192
22.600000 0.040191 0.040191
22.610000 0.040193 0.040193
22.620000 0.040193 0.040193
22.630000 0.040193 0.040193
22.640000 0.040194 0.040194
22.650000 0.040194 0.040194
22.660000 0.040190 0.040190
22.670000 0.040193 0.040193
22.680000 0.040191 0.040191
22.690000 0.040193 0.040193
22.700000 0.040191 0.040191
22.710000 0.040190 0.040190
22.720000 0.040193 0.040193
22.730000 0.040192 0.040192
22.740000 0.040191 0.040191
22.750000 0.040192 0.040192
22.760000 0.040196 0.040196
22.770000 0.040194 0.040194
22.780000 0.040192 0.040192
22.790000 0.040194 0.040194
22.800000 0.040197 0.040197
22.810000 0.040190 0.040190
22.820000 0.040195 0.040195
22.830000 0.040194 0.040194
22.840000 0.040192 0.040192
22.850000 0.040192 0.040192
